cdom,wvl_400,wvl_406.060606060606,wvl_412.121212121212,wvl_418.181818181818,wvl_424.242424242424,wvl_430.30303030303,wvl_436.363636363636,wvl_442.424242424242,wvl_448.484848484848,wvl_454.545454545454,wvl_460.60606060606,wvl_466.666666666666,wvl_472.727272727272,wvl_478.787878787878,wvl_484.848484848484,wvl_490.90909090909,wvl_496.969696969697,wvl_503.030303030303,wvl_509.090909090909,wvl_515.151515151515,wvl_521.212121212121,wvl_527.272727272727,wvl_533.333333333333,wvl_539.393939393939,wvl_545.454545454545,wvl_551.515151515151,wvl_557.575757575757,wvl_563.636363636363,wvl_569.696969696969,wvl_575.757575757575,wvl_581.818181818181,wvl_587.878787878787,wvl_593.939393939394,wvl_600,wvl_606.060606060606,wvl_612.121212121212,wvl_618.181818181818,wvl_624.242424242424,wvl_630.30303030303,wvl_636.363636363636,wvl_642.424242424242,wvl_648.484848484848,wvl_654.545454545454,wvl_660.60606060606,wvl_666.666666666666,wvl_672.727272727272,wvl_678.787878787878,wvl_684.848484848484,wvl_690.90909090909,wvl_696.969696969697,wvl_703.030303030303,wvl_709.090909090909,wvl_715.151515151515,wvl_721.212121212121,wvl_727.272727272727,wvl_733.333333333333,wvl_739.393939393939,wvl_745.454545454545,wvl_751.515151515151,wvl_757.575757575757,wvl_763.636363636363,wvl_769.696969696969,wvl_775.757575757575,wvl_781.818181818181,wvl_787.878787878787,wvl_793.939393939394,wvl_800,wvl_806.060606060606,wvl_812.121212121212,wvl_818.181818181818,wvl_824.242424242424,wvl_830.30303030303,wvl_836.363636363636,wvl_842.424242424242,wvl_848.484848484848,wvl_854.545454545454,wvl_860.60606060606,wvl_866.666666666666,wvl_872.727272727272,wvl_878.787878787878,wvl_884.848484848484,wvl_890.90909090909,wvl_896.969696969697,wvl_903.030303030303,wvl_909.090909090909,wvl_915.151515151515,wvl_921.212121212121,wvl_927.272727272727,wvl_933.333333333333,wvl_939.393939393939,wvl_945.454545454545,wvl_951.515151515151,wvl_957.575757575757,wvl_963.636363636363,wvl_969.696969696969,wvl_975.757575757575,wvl_981.818181818181,wvl_987.878787878787,wvl_993.939393939393,wvl_1000
0.09,0.001681265936,0.001758651144,0.0018340344,0.001908215077,0.001983192513,0.002058754743,0.002130138919,0.00218292743,0.00222061946,0.002279879545,0.002359409901,0.002430130918,0.002475929441,0.002496656344,0.002508056705,0.002496411379,0.002413166589,0.002187505057,0.001906055481,0.001703011224,0.001585117332,0.001524035941,0.00146794867,0.001373974382,0.001232988239,0.001109776465,0.001029530592,0.0009576955859,0.0008631511661,0.0007360643716,0.0006003953676,0.000458687523,0.0003193169324,0.0002341614741,0.000197026815,0.000179491203,0.0001685044246,0.0001580303767,0.0001455868804,0.0001320767047,0.000122241741,0.0001132335801,9.80E-05,8.45E-05,7.75E-05,7.27E-05,6.74E-05,6.17E-05,5.51E-05,4.75E-05,3.99E-05,3.22E-05,2.46E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.095,0.001591059298,0.001663729707,0.001734829165,0.001805091526,0.001876321201,0.001948340467,0.002016885786,0.002068988747,0.002107698333,0.00216604886,0.002242977681,0.002312214304,0.002359072514,0.002383219967,0.002398822543,0.002393156701,0.002321014052,0.002114989778,0.001853320422,0.001662805015,0.001551943717,0.001494887483,0.001442265098,0.001352603793,0.001216640589,0.001097209982,0.001019283315,0.0009493002837,0.0008566964081,0.000731622436,0.0005976002913,0.0004571456319,0.0003186111918,0.0002338034492,0.0001967879183,0.0001793044553,0.0001683494751,0.0001579021258,0.00014548449,0.0001319974678,0.0001221779454,0.0001131821513,9.79E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.51E-05,4.75E-05,3.99E-05,3.22E-05,2.46E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.1,0.001509984195,0.001578467324,0.001645735396,0.001712465216,0.00178029455,0.001849074631,0.001914968712,0.001966252775,0.002005604852,0.002062940184,0.002137385519,0.002205095798,0.002252634011,0.002279534006,0.00229860361,0.002298011804,0.002235567115,0.002047083259,0.001803402142,0.001624440774,0.00152012175,0.001466826669,0.001417459898,0.001331884516,0.001200718935,0.001084923887,0.00100923737,0.0009410504756,0.0008503372428,0.000727233693,0.0005948310856,0.0004556140641,0.0003179085627,0.0002334465172,0.0001965496003,0.0001791180957,0.0001681948103,0.0001577740829,0.0001453822434,0.0001319183258,0.0001221142163,0.0001131307691,9.79E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.75E-05,3.99E-05,3.22E-05,2.46E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.105,0.001436727133,0.001501468145,0.00156529004,0.001628819614,0.001693551002,0.001759360056,0.001822777541,0.001873155555,0.00191286345,0.001969117412,0.002041198085,0.002107368531,0.002155291185,0.002184403324,0.002206337286,0.00221006529,0.002156125484,0.001983362878,0.001756082247,0.00158779545,0.001489570888,0.001439794032,0.001393488973,0.001311787347,0.001185206899,0.001072908929,0.0009993868972,0.0009329424212,0.0008440715668,0.0007228971942,0.0005920873934,0.0004540927163,0.0003172090246,0.0002330906731,0.0001963118586,0.0001789321231,0.0001680404295,0.0001576462475,0.0001452801405,0.0001318392788,0.0001220505537,0.0001130794336,9.78E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.11,0.001370214088,0.001431591871,0.001492298161,0.001552915633,0.001614813718,0.001677889299,0.001738991748,0.001788409792,0.001828253599,0.001883388527,0.001953221269,0.002017858385,0.002065934719,0.002096819195,0.002121120556,0.002128536505,0.002082082468,0.001923455852,0.001711164232,0.001552756666,0.001460216835,0.001413734341,0.001370311121,0.001292284798,0.001170088933,0.001061156258,0.0009897262626,0.0009249725072,0.0008378973377,0.000718612014,0.0005893688641,0.0004525814868,0.000316512557,0.0002327359119,0.0001960746913,0.0001787465361,0.0001678863317,0.000157518619,0.0001451781808,0.0001317603264,0.0001219869574,0.0001130281446,9.78E-05,8.44E-05,7.75E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.115,0.001309558473,0.001367898026,0.001425774418,0.001483731182,0.001543028747,0.001603582054,0.001662518385,0.001710946526,0.001750757222,0.001804756086,0.001872453789,0.001935578002,0.001983627566,0.002015924509,0.002042181285,0.002052753028,0.002012909933,0.001867032129,0.001668470822,0.001519221587,0.00143199095,0.001388596239,0.001347887795,0.001273350971,0.001155350259,0.001049657403,0.0009802500454,0.0009171372417,0.0008318125724,0.0007143772481,0.0005866751536,0.000451080275,0.0003158191399,0.0002323822288,0.0001958380963,0.0001785613337,0.0001677325162,0.0001573911969,0.0001450763642,0.0001316814685,0.0001219234274,0.0001129769022,9.78E-05,8.43E-05,7.74E-05,7.26E-05,6.74E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.12,0.001254022076,0.001309604145,0.001364899183,0.001420415812,0.001477318603,0.001535538064,0.001592445265,0.00163987091,0.001679518565,0.001732379243,0.00179804995,0.001859691246,0.001907572916,0.001940986459,0.001968855455,0.001982132636,0.001948146046,0.001813798472,0.001627841684,0.001487095932,0.001404829723,0.001364331905,0.0013261829,0.001254961444,0.001140976829,0.001038404256,0.000970953029,0.0009094332492,0.0008258153443,0.0007101920135,0.0005840059238,0.0004495889815,0.0003151287532,0.0002320296187,0.0001956020715,0.0001783765147,0.0001675789823,0.0001572639809,0.0001449746902,0.0001316027049,0.0001218599634,0.0001129257062,9.77E-05,8.43E-05,7.74E-05,7.26E-05,6.73E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.125,0.001202985347,0.001256054029,0.001308985219,0.001362256252,0.001416946933,0.001473001242,0.001528005216,0.00157442828,0.001613813211,0.001665544309,0.001729290684,0.001789485447,0.00183708903,0.001871374902,0.00190056897,0.001916168748,0.00188738524,0.001763493481,0.001589131458,0.001456293109,0.001378674303,0.001340896759,0.001305162597,0.001237093169,0.001126955279,0.001027389045,0.0009618301912,0.000901857266,0.0008199037817,0.0007060554477,0.000581360843,0.0004481075087,0.0003144413771,0.0002316780768,0.0001953666148,0.0001781920777,0.0001674257292,0.0001571369703,0.0001448731587,0.0001315240354,0.0001217965656,0.0001128745565,9.77E-05,8.43E-05,7.74E-05,7.25E-05,6.73E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.13,0.001155924545,0.00120669333,0.001257452061,0.001308649909,0.001361291335,0.001415332019,0.001468548468,0.001513977843,0.001553023912,0.001603641681,0.001665560802,0.001724349523,0.001771589287,0.00180654507,0.001836823008,0.001854418584,0.001830269938,0.001715883411,0.001552208058,0.001426733449,0.001353470082,0.00131824919,0.001284795131,0.001219724377,0.001113272886,0.001016604327,0.0009528766952,0.0008944061352,0.0008140760659,0.0007019667079,0.0005787395853,0.0004466357598,0.000313756992,0.0002313275984,0.0001951317242,0.0001780080218,0.0001672727561,0.0001570101647,0.0001447717692,0.00013144546,0.0001217332336,0.0001128234532,9.77E-05,8.43E-05,7.74E-05,7.25E-05,6.73E-05,6.17E-05,5.50E-05,4.74E-05,3.99E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.135,0.001112393947,0.00116105058,0.001209806113,0.001259084264,0.001309822201,0.001361985804,0.001413521092,0.001457972052,0.001496621547,0.001546147607,0.001606330966,0.001663756578,0.001710566218,0.001746023651,0.001777182128,0.001796493475,0.001776483692,0.001670758623,0.001516951192,0.001398343525,0.00132916632,0.001296350316,0.001265050677,0.001202834492,0.00109991753,0.001006042961,0.0009440878815,0.000887076803,0.0008083304291,0.0006979249709,0.0005761418306,0.0004451736395,0.0003130755784,0.0002309781784,0.0001948973977,0.0001778243456,0.0001671200622,0.0001568835635,0.0001446705216,0.0001313669784,0.0001216699675,0.0001127723961,9.76E-05,8.42E-05,7.74E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.14,0.001072011876,0.001118722299,0.001165625027,0.001213120691,0.001262086096,0.001312496037,0.001362448022,0.001405940301,0.001444149995,0.001492609645,0.001551143274,0.00160724994,0.001653578655,0.001689397492,0.001721264561,0.001742050875,0.00172574546,0.001627930565,0.001483251085,0.001371055562,0.001305715809,0.001275163766,0.001245901191,0.001186404048,0.001086877663,0.0009956980998,0.0009354592593,0.000879866314,0.0008026651528,0.0006939294319,0.0005735672646,0.0004437210536,0.000312397117,0.0002306298123,0.0001946636332,0.000177641048,0.0001669676469,0.0001567571663,0.0001445694154,0.0001312885905,0.000121606767,0.0001127213852,9.76E-05,8.42E-05,7.73E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.145,0.001034449628,0.001079361193,0.00112454533,0.001170381643,0.001217692578,0.001266460739,0.001314919541,0.001357475911,0.001395214004,0.001442634964,0.001499599646,0.001554431889,0.001600241285,0.001636304377,0.001668734218,0.001690787752,0.00167780481,0.001587229201,0.001451007355,0.001344806902,0.001283074573,0.001254655476,0.001227320281,0.001170414615,0.001074142272,0.0009855631712,0.0009269864993,0.0008727718072,0.0007970785661,0.0006899793046,0.0005710155786,0.0004422779093,0.0003117215886,0.0002302824952,0.0001944304287,0.0001774581279,0.0001668155092,0.0001566309726,0.0001444684505,0.000131210296,0.0001215436323,0.0001126704205,9.76E-05,8.42E-05,7.73E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.15,0.0009994226035,0.001042666728,0.001086252528,0.001130540403,0.001176303652,0.001223531745,0.001270580456,0.001312225663,0.0013494694,0.001395880876,0.001451352399,0.001504954474,0.001550216114,0.001586425441,0.001619294087,0.001642435068,0.001632437882,0.001548500799,0.001420128033,0.001319539528,0.001261201597,0.001234793514,0.00120928309,0.001154848735,0.001061700846,0.0009756318664,0.0009186654267,0.000865790513,0.000791569044,0.0006860738204,0.0005684864692,0.0004408441149,0.0003110489744,0.0002299362223,0.0001941977821,0.000177275584,0.0001666636485,0.0001565049819,0.0001443676265,0.0001311320948,0.000121480563,0.0001126195017,9.75E-05,8.42E-05,7.73E-05,7.25E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.155,0.0009666831682,0.001008377533,0.001050473152,0.00109331283,0.001137625278,0.001183406009,0.001229121339,0.001269881323,0.001306615117,0.001352047108,0.001406096544,0.001458511996,0.001503205452,0.0015394789,0.001572680736,0.001596753165,0.001589443967,0.00151160603,0.001390528704,0.001295199651,0.001240058581,0.001215547914,0.001191766184,0.001139689856,0.001049543356,0.000965898126,0.0009104920139,0.0008589197488,0.0007861350058,0.0006822122279,0.0005659796384,0.0004394195799,0.0003103792554,0.0002295909891,0.0001939656916,0.0001770934153,0.0001665120641,0.0001563791938,0.0001442669431,0.0001310539868,0.0001214175591,0.000112568629,9.75E-05,8.41E-05,7.73E-05,7.24E-05,6.73E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.16,0.0009360148521,0.0009762652333,0.001016968291,0.001058450658,0.001101400463,0.001145818552,0.001190271415,0.00123017272,0.001266386678,0.001310869455,0.001363563449,0.0014148348,0.001458946094,0.001495214832,0.001528659715,0.001553527873,0.001548642604,0.001476418324,0.001362131749,0.001271737325,0.001219609722,0.001196890531,0.001174747451,0.001124922275,0.00103766022,0.0009563561283,0.0009024623744,0.000852156916,0.0007807749138,0.0006783937923,0.0005634947935,0.0004380042149,0.0003097124131,0.0002292467907,0.0001937341551,0.0001769116205,0.0001663607551,0.0001562536076,0.0001441664,0.0001309759718,0.0001213546206,0.0001125178023,9.74E-05,8.41E-05,7.73E-05,7.24E-05,6.72E-05,6.16E-05,5.50E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.165,0.0009072276049,0.0009461294158,0.0009855283088,0.001025736019,0.00106740362,0.001110536672,0.001153792718,0.001192862063,0.00122855081,0.001272114543,0.001323515596,0.001373684137,0.00141720449,0.001453410813,0.001487021695,0.001512567229,0.001509871095,0.001442822454,0.001334865676,0.001249106118,0.001199821513,0.001178794899,0.001158206012,0.001110531083,0.001026042281,0.0009470002773,0.0008945727566,0.0008454994966,0.0007754872714,0.0006746177953,0.0005610316468,0.0004365979317,0.0003090484289,0.0002289036226,0.0001935031706,0.0001767301985,0.0001662097207,0.0001561282229,0.000144065997,0.0001308980496,0.0001212917472,0.0001124670214,9.74E-05,8.41E-05,7.72E-05,7.24E-05,6.72E-05,6.16E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.17,0.0008801538929,0.0009177934831,0.0009559685085,0.0009949769413,0.001035435927,0.001077355196,0.001119475284,0.001157739245,0.001192900994,0.001235575467,0.001285742214,0.001334847872,0.001377772694,0.00141386825,0.001447579198,0.001473698675,0.001472982384,0.001410713291,0.001308664533,0.001227262804,0.00118066256,0.001161236113,0.001142122135,0.001096502119,0.001014680786,0.0009378251924,0.0008868195382,0.0008389450503,0.0007702706225,0.0006708835343,0.0005585899157,0.0004352006434,0.0003083872845,0.0002285614802,0.0001932727362,0.0001765491482,0.0001660589604,0.0001560030393,0.0001439657337,0.0001308202201,0.000121228939,0.0001124162863,9.74E-05,8.41E-05,7.72E-05,7.24E-05,6.72E-05,6.16E-05,5.49E-05,4.74E-05,3.98E-05,3.21E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.09E-06,7.64E-06,7.32E-06,7.19E-06,7.18E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
